user_id,country,created_at
11966,Brasil,2021-03-16
20445,Brasil,2019-06-08
3213,Brasil,2025-05-18
86064,Brasil,2022-09-16
3616,Brasil,2025-12-29
66391,Brasil,2020-03-26
39746,Brasil,2025-03-02
29189,Brasil,2019-03-03
37883,Brasil,2019-06-05
93851,Brasil,2022-08-12
25481,Brasil,2025-02-12
51999,Brasil,2024-04-01
62004,Brasil,2024-03-09
6889,Brasil,2021-04-27
58297,Brasil,2020-12-02
3842,Brasil,2022-03-14
35467,Brasil,2023-11-14
75343,Brasil,2022-02-08
28883,Brasil,2019-05-02
49320,Brasil,2024-05-07
83671,Brasil,2025-04-06
74747,Brasil,2023-07-01
163,Brasil,2024-01-07
91524,Brasil,2025-12-11
89249,Brasil,2024-05-18
42108,Brasil,2025-09-22
86926,Brasil,2022-07-23
15961,Brasil,2019-05-30
41197,Brasil,2020-02-19
92900,Brasil,2021-09-17
75035,Brasil,2025-12-28
99191,Brasil,2020-06-06
7897,Brasil,2019-03-25
89160,Brasil,2022-09-29
36503,Brasil,2023-07-03
76676,Brasil,2025-01-27
36609,Brasil,2025-12-31
5992,Brasil,2025-06-26
52514,Brasil,2021-10-02
65753,Brasil,2023-11-30
91319,Brasil,2025-09-08
8671,Brasil,2020-06-13
33588,Brasil,2022-01-01
99848,Brasil,2025-08-15
31170,Brasil,2019-11-04
67591,Brasil,2020-04-02
26935,Brasil,2023-10-07
60011,Brasil,2023-08-01
89390,Brasil,2024-08-25
20132,Brasil,2025-02-25
72522,Brasil,2020-05-19
57384,Brasil,2023-12-22
47851,Brasil,2020-12-02
30116,Brasil,2021-10-24
23098,Brasil,2022-04-17
59683,Brasil,2022-10-07
85977,Brasil,2022-12-09
30461,Brasil,2022-01-04
16285,Brasil,2025-06-09
45330,Brasil,2023-05-18
444,Brasil,2025-09-19
14316,Brasil,2022-11-19
57378,Brasil,2019-11-30
16934,Brasil,2023-03-22
38071,Brasil,2020-07-09
27865,Brasil,2023-12-10
28974,Brasil,2021-10-21
16701,Brasil,2024-09-10
22073,Brasil,2021-07-08
5371,Brasil,2022-07-08
17637,Brasil,2025-09-21
39251,Brasil,2020-03-23
44117,Brasil,2020-05-26
48205,Brasil,2023-11-29
25523,Brasil,2025-05-06
27822,Brasil,2019-07-20
85413,Brasil,2019-08-09
3715,Brasil,2025-05-20
38685,Brasil,2020-04-20
66583,Brasil,2024-01-06
28270,Brasil,2023-08-27
21843,Brasil,2022-11-04
67764,Brasil,2024-04-18
62215,Brasil,2024-07-10
81535,Brasil,2019-05-04
80465,Brasil,2025-05-07
88756,Brasil,2025-11-12
46584,Brasil,2021-02-18
56499,Brasil,2023-08-31
9286,Brasil,2024-10-11
78951,Brasil,2021-05-20
85763,Brasil,2023-08-13
42020,Brasil,2025-01-30
81851,Brasil,2024-07-03
78509,Brasil,2020-06-28
807,Brasil,2023-02-19
12247,Brasil,2024-10-04
70960,Brasil,2025-03-13
83445,Brasil,2019-08-19
2572,Brasil,2025-03-29
25692,Brasil,2021-12-24
10161,Brasil,2024-06-11
87339,Brasil,2019-09-06
83854,Brasil,2020-02-07
56999,Brasil,2024-01-29
59319,Brasil,2022-10-08
24208,Brasil,2022-08-27
27542,Brasil,2021-01-05
63142,Brasil,2021-01-07
55167,Brasil,2022-08-13
63657,Brasil,2022-01-31
83749,Brasil,2024-10-28
11784,Brasil,2023-05-06
23331,Brasil,2022-05-28
82370,Brasil,2022-07-07
79410,Brasil,2019-06-11
91052,Brasil,2024-05-24
60245,Brasil,2025-04-22
14976,Brasil,2019-10-21
23268,Brasil,2024-10-13
44103,Brasil,2023-08-07
52456,Brasil,2022-03-17
92284,Brasil,2022-10-05
41450,Brasil,2022-01-11
41034,Brasil,2019-05-13
88824,Brasil,2021-09-16
30501,Brasil,2022-08-01
59580,Brasil,2020-09-29
89090,Brasil,2020-03-04
47969,Brasil,2023-09-08
47644,Brasil,2023-01-20
88152,Brasil,2019-09-29
90548,Brasil,2022-03-30
48379,Brasil,2022-06-29
61244,Brasil,2023-09-29
66616,Brasil,2021-03-10
24124,Brasil,2025-12-12
75022,Brasil,2024-11-05
42612,Brasil,2021-10-08
98979,Brasil,2019-06-19
2822,Brasil,2023-02-08
73500,Brasil,2025-06-03
62212,Brasil,2020-05-18
17685,Brasil,2021-12-09
30587,Brasil,2019-03-01
46285,Brasil,2023-10-10
6000,Brasil,2025-05-19
29787,Brasil,2021-10-10
88355,Brasil,2019-09-18
79647,Brasil,2024-03-05
78193,Brasil,2025-12-31
4788,Brasil,2022-05-30
10807,Brasil,2020-07-18
48127,Brasil,2025-08-20
72475,Brasil,2019-10-07
43293,Brasil,2022-09-23
12674,Brasil,2020-09-24
42628,Brasil,2021-08-31
90934,Brasil,2023-10-30
5548,Brasil,2022-06-17
5015,Brasil,2019-12-03
80248,Brasil,2022-12-13
83622,Brasil,2024-12-28
7287,Brasil,2023-05-25
82733,Brasil,2021-12-06
45462,Brasil,2021-12-04
41804,Brasil,2023-12-06
26458,Brasil,2024-12-25
86030,Brasil,2023-12-02
63777,Brasil,2025-05-12
25702,Brasil,2023-12-02
73167,Brasil,2019-09-29
71844,Brasil,2022-09-07
11016,Brasil,2021-04-19
99351,Brasil,2019-03-18
1833,Brasil,2025-08-31
34733,Brasil,2023-01-10
33058,Brasil,2021-04-27
38386,Brasil,2025-02-08
72063,Brasil,2025-01-05
20618,Brasil,2023-08-20
20074,Brasil,2025-06-18
29395,Brasil,2025-12-29
83229,Brasil,2022-07-17
35008,Brasil,2023-03-06
38390,Brasil,2019-10-09
58556,Brasil,2025-05-04
24856,Brasil,2023-04-05
30942,Brasil,2022-10-31
30520,Brasil,2021-10-22
77185,Brasil,2024-07-22
51637,Brasil,2019-03-05
7978,Brasil,2021-09-24
53914,Brasil,2022-06-16
86045,Brasil,2023-08-23
29938,Brasil,2020-05-12
95347,Brasil,2023-07-15
4505,Brasil,2025-05-02
50453,Brasil,2020-07-24
82110,Brasil,2021-12-27
22493,Brasil,2025-01-10
27324,Brasil,2021-10-05
47805,Brasil,2025-12-27
48489,Brasil,2020-11-24
9128,Brasil,2025-09-25
36644,Brasil,2022-07-15
6380,Brasil,2024-11-22
10912,Brasil,2020-08-06
28611,Brasil,2022-07-10
13767,Brasil,2021-12-29
39220,Brasil,2020-09-09
22459,Brasil,2019-11-08
48417,Brasil,2019-06-12
63917,Brasil,2025-06-23
86198,Brasil,2023-08-03
70653,Brasil,2024-12-27
28558,Brasil,2025-05-23
2836,Brasil,2025-06-18
62175,Brasil,2022-01-22
87612,Brasil,2021-03-15
6063,Brasil,2021-08-18
91845,Brasil,2021-12-15
47387,Brasil,2020-10-27
74961,Brasil,2019-11-05
14441,Brasil,2021-07-19
3074,Brasil,2024-11-14
44273,Brasil,2021-02-17
27027,Brasil,2023-10-04
21929,Brasil,2025-01-02
65456,Brasil,2024-10-03
46059,Brasil,2019-10-09
56580,Brasil,2023-05-19
84993,Brasil,2019-10-01
65211,Brasil,2020-07-14
13632,Brasil,2023-07-28
18029,Brasil,2021-10-19
76548,Brasil,2025-04-30
71103,Brasil,2020-04-02
3830,Brasil,2020-11-07
44772,Brasil,2022-07-30
55173,Brasil,2025-06-08
9496,Brasil,2024-04-03
25222,Brasil,2022-11-26
78706,Brasil,2022-05-05
76887,Brasil,2024-11-28
6113,Brasil,2023-05-06
45769,Brasil,2025-04-26
93203,Brasil,2021-01-20
41209,Brasil,2021-06-21
37792,Brasil,2022-11-05
78867,Brasil,2020-02-27
751,Brasil,2024-01-19
86888,Brasil,2019-12-28
66939,Brasil,2025-11-20
67227,Brasil,2021-06-01
76074,Brasil,2021-02-01
69607,Brasil,2021-02-15
70875,Spain,2019-11-10
56677,Spain,2023-08-24
24903,Spain,2019-08-11
65749,Spain,2019-12-21
20095,Spain,2023-12-14
42880,Spain,2023-05-21
63496,Spain,2022-07-23
80053,Spain,2019-10-14
72558,Spain,2023-07-25
50247,Spain,2021-05-11
44315,Spain,2020-05-07
79463,Spain,2021-12-22
85771,Spain,2022-06-03
94532,Spain,2025-03-10
57091,Spain,2019-01-12
92550,Spain,2020-09-29
70383,Spain,2019-09-12
34535,Spain,2023-12-04
70586,Spain,2020-11-09
19804,Spain,2023-12-06
46970,Spain,2025-06-12
75923,Spain,2024-04-07
78194,Spain,2025-07-07
92092,Spain,2023-05-24
31962,Spain,2023-12-22
80662,Spain,2025-01-28
97889,Spain,2025-11-02
54246,Spain,2023-01-19
66138,Spain,2023-08-16
57441,Spain,2022-03-30
49659,Spain,2024-02-16
64222,Spain,2025-01-04
69119,Spain,2021-09-28
42412,Spain,2019-08-05
81008,Spain,2025-12-13
6363,Spain,2020-02-29
57142,Spain,2021-07-20
79867,Spain,2024-03-01
94299,Spain,2022-12-27
110,Spain,2020-12-03
9799,Spain,2025-06-24
83638,Spain,2025-05-04
94395,Spain,2022-04-21
55761,Spain,2020-07-11
4903,Spain,2021-10-06
59534,Spain,2023-04-11
66851,Spain,2020-05-14
12457,Spain,2025-11-01
69317,Spain,2019-12-06
87981,Spain,2020-12-25
58837,Spain,2025-05-02
77016,Spain,2020-06-29
91723,Spain,2023-06-05
77429,Spain,2021-03-02
88837,Spain,2024-08-04
63665,Spain,2023-07-05
72336,Spain,2020-04-08
66922,Spain,2025-03-05
61143,Spain,2023-11-06
69834,Spain,2022-05-03
2301,Spain,2025-04-14
10201,Spain,2020-01-28
3958,Spain,2020-10-08
42862,Spain,2022-02-07
85499,Spain,2024-08-13
17345,Spain,2021-01-29
43391,Spain,2022-09-11
97758,Spain,2025-10-01
67327,Spain,2024-11-29
29503,Spain,2023-01-21
74357,Spain,2020-02-07
81746,Spain,2021-07-03
12576,Spain,2025-12-24
51046,Spain,2019-07-25
13665,Spain,2022-10-31
54844,Spain,2019-10-23
24503,Spain,2021-03-05
29716,Spain,2019-02-22
27670,Spain,2025-12-29
37244,Spain,2021-07-07
65473,Spain,2022-04-17
13299,Spain,2019-12-22
60274,Spain,2023-05-04
73358,Spain,2025-08-08
54467,Spain,2019-09-19
47475,Spain,2024-12-10
30246,Spain,2020-10-27
96035,Spain,2020-03-16
14993,Spain,2021-11-30
1855,Spain,2019-07-07
79210,Spain,2024-10-10
43502,Spain,2024-01-01
5632,Spain,2025-03-15
11537,Spain,2025-01-08
89280,Spain,2025-11-23
29404,Spain,2022-11-19
91161,Spain,2023-11-21
24519,Spain,2023-07-31
3649,Spain,2022-12-09
7365,Spain,2024-05-17
25669,Spain,2024-05-29
14711,Spain,2021-06-28
49684,Spain,2025-11-09
29011,Spain,2024-04-12
46078,Spain,2022-12-10
91622,Spain,2022-07-29
39575,Spain,2025-11-24
35641,Spain,2025-10-11
46570,Spain,2022-04-28
77894,Spain,2025-05-01
62866,Spain,2020-07-27
69000,Spain,2021-11-20
48583,Spain,2025-06-22
35372,Spain,2025-08-16
74042,Spain,2019-06-28
46245,Spain,2024-01-11
91251,Spain,2020-10-16
9873,Spain,2019-08-30
98898,Spain,2021-11-19
66877,Spain,2025-09-13
46110,Spain,2021-06-25
41333,Spain,2021-05-07
61813,Spain,2019-08-16
90719,Spain,2019-01-05
13633,Spain,2024-11-18
69130,Spain,2025-01-05
99708,Spain,2020-11-14
87839,Spain,2022-05-09
67572,Spain,2019-05-18
19118,Spain,2021-04-01
53803,Spain,2024-11-14
95602,Spain,2020-01-09
19274,Spain,2019-05-07
24702,Spain,2022-07-15
82026,Spain,2021-07-21
87028,Spain,2024-05-10
42976,Spain,2025-11-01
85311,Spain,2025-07-15
76457,Spain,2023-07-29
83399,Spain,2021-06-17
50096,Spain,2019-03-26
79505,Spain,2023-03-04
88876,Spain,2021-07-02
21926,Spain,2019-01-03
97407,Spain,2024-07-31
33973,Spain,2022-03-04
95170,Spain,2021-11-09
95160,Spain,2023-12-15
57703,Spain,2024-03-23
872,Spain,2023-05-17
5364,Spain,2022-10-21
2112,Spain,2022-10-19
95718,Spain,2020-05-01
53533,Spain,2024-05-25
8516,Spain,2022-01-11
69645,Spain,2019-05-27
56649,Spain,2021-08-10
19078,Spain,2022-11-14
55421,Spain,2021-11-11
38811,Spain,2025-01-20
69662,Spain,2019-03-30
32206,Spain,2022-12-17
2271,Spain,2020-01-30
51520,Spain,2019-01-21
31091,Spain,2020-04-07
22277,Spain,2019-01-14
83208,Spain,2025-12-24
92055,Spain,2025-02-25
96600,Spain,2023-10-28
22231,Spain,2023-04-02
81113,Spain,2020-07-08
91996,Spain,2021-05-12
82718,Spain,2021-06-22
13314,Spain,2022-03-31
87352,Spain,2022-05-17
70000,Spain,2021-06-29
14299,Spain,2021-10-23
19163,Spain,2024-09-19
80487,Spain,2020-06-17
42073,Spain,2021-10-11
95412,Spain,2020-04-10
69171,Spain,2021-03-20
18783,Spain,2019-10-04
92168,Spain,2024-05-01
43628,Spain,2020-06-12
21006,Spain,2023-01-10
72498,Spain,2022-11-11
98407,Spain,2023-06-12
54091,Spain,2023-12-17
43152,Spain,2024-11-21
26889,Spain,2020-01-10
61727,Spain,2020-12-22
31372,Spain,2023-04-11
97979,Spain,2021-06-08
89455,Spain,2020-11-01
59838,Spain,2023-07-26
7063,Spain,2022-05-04
55808,Spain,2025-04-22
27108,Spain,2023-08-23
56893,Spain,2020-11-25
57729,Spain,2023-04-06
50442,Spain,2019-04-17
32219,Spain,2020-11-28
72250,Spain,2024-09-27
75365,Spain,2025-02-28
50797,Spain,2024-05-04
84524,Spain,2023-03-26
85666,Spain,2019-12-15
77838,Spain,2025-06-04
74068,Spain,2022-12-03
73846,Spain,2019-12-14
423,Spain,2023-09-24
82120,Spain,2020-12-01
33457,Spain,2020-08-23
30718,Spain,2024-02-25
80687,Spain,2019-07-23
91970,Spain,2022-08-24
27366,Spain,2021-10-17
35847,Spain,2025-12-27
87582,Spain,2024-09-24
81371,Spain,2019-03-09
14048,Spain,2020-05-26
10348,Spain,2020-10-03
43256,Spain,2019-01-13
92733,Spain,2024-02-14
66858,Spain,2019-10-19
16482,Spain,2022-03-19
4322,Spain,2019-08-03
39836,Spain,2021-03-09
31822,Spain,2019-07-08
3809,Spain,2020-04-08
73839,Spain,2024-10-26
15227,Spain,2019-08-13
39553,Spain,2022-10-31
23354,Spain,2021-01-03
80995,Spain,2025-01-03
59353,Spain,2019-06-07
20506,Spain,2025-10-22
44054,Spain,2019-02-27
82341,Spain,2022-09-10
60174,Spain,2019-04-15
25604,Spain,2023-03-21
93336,Spain,2023-12-13
21606,Spain,2025-12-31
22738,Spain,2019-12-30
95499,Spain,2022-12-27
1452,Spain,2022-06-03
71943,Spain,2025-07-21
25716,Spain,2024-07-06
18106,Spain,2025-12-22
92307,Spain,2024-04-16
401,Spain,2020-07-28
42943,Spain,2019-12-22
34836,Spain,2024-09-25
35740,Spain,2019-05-25
11752,Spain,2020-10-18
79542,Spain,2025-12-30
22987,Spain,2019-05-11
68583,Spain,2025-02-11
21102,Spain,2022-07-07
64560,Spain,2023-08-19
18677,Spain,2025-12-09
92010,Spain,2022-01-30
69371,Spain,2022-02-19
68599,Spain,2019-06-28
87229,Spain,2021-04-04
39400,Spain,2021-05-31
27938,Spain,2024-11-07
11128,Spain,2025-03-11
93607,Spain,2019-12-29
48138,Spain,2019-07-06
8310,Spain,2023-02-14
13218,Spain,2020-11-16
70565,Spain,2020-05-11
99674,Spain,2024-09-07
4123,Spain,2023-05-06
29036,Spain,2023-10-10
97142,Spain,2025-02-12
30431,Spain,2025-07-07
55784,Spain,2021-11-21
64730,Spain,2025-07-06
66410,Spain,2022-09-24
2159,Spain,2023-01-21
33040,Spain,2020-01-31
5125,Spain,2020-10-28
19168,Spain,2024-10-10
22288,Spain,2023-04-28
570,Spain,2022-10-12
69387,Spain,2024-09-24
74787,Spain,2023-11-10
60609,Spain,2023-01-30
46646,Spain,2025-05-18
23711,Spain,2023-05-28
39032,Spain,2021-01-08
99722,Spain,2024-01-18
99731,Spain,2019-05-06
87519,Spain,2024-08-22
9143,Spain,2022-04-06
77407,Spain,2024-12-23
59560,Spain,2019-06-25
44187,Spain,2021-11-09
63149,Spain,2023-08-28
28048,Spain,2019-01-03
41143,Spain,2025-02-20
83494,Spain,2023-10-15
45186,Spain,2025-08-21
35891,Spain,2020-02-08
37151,Spain,2020-11-25
17398,Spain,2024-03-28
11182,Spain,2020-06-20
12184,Spain,2020-08-24
39429,Spain,2024-07-29
58711,Spain,2025-08-16
52911,Spain,2025-10-08
55576,Spain,2019-06-29
89530,Spain,2023-02-09
54018,Spain,2023-03-27
75052,Spain,2025-10-07
44111,Spain,2019-02-26
41105,Spain,2022-09-14
10007,Spain,2024-06-17
17349,Spain,2024-12-15
84735,Spain,2020-03-02
27993,Spain,2024-03-10
95662,Spain,2019-09-06
69058,Spain,2021-02-02
66947,Spain,2020-11-16
17597,Spain,2021-09-28
71125,Spain,2020-07-16
86634,Spain,2019-08-14
53843,Spain,2021-05-28
95617,Spain,2021-11-16
50309,Spain,2022-09-30
77578,Spain,2021-02-13
39642,Spain,2022-10-01
92779,Spain,2023-01-27
17337,Spain,2023-11-13
70992,Spain,2021-10-31
93638,Spain,2019-11-27
77178,Spain,2020-12-22
70701,Spain,2020-01-11
6458,Spain,2023-10-22
68124,Spain,2025-02-14
5410,Spain,2020-11-29
11258,Spain,2025-12-31
47585,Spain,2023-03-13
25278,Spain,2022-07-29
61806,Spain,2023-12-16
22507,Spain,2019-11-09
38303,Spain,2020-04-28
72180,Spain,2020-11-15
89569,Spain,2019-09-15
90613,Spain,2020-01-27
73643,Spain,2023-09-10
92313,Spain,2019-05-19
45985,Spain,2023-10-25
17418,Spain,2020-02-06
90418,Spain,2022-10-18
91731,Spain,2020-08-14
18641,Spain,2024-02-21
65171,Spain,2023-09-02
34892,Spain,2020-09-20
88751,Spain,2024-03-09
9888,Spain,2021-01-28
34277,Spain,2020-09-12
59355,Spain,2023-03-13
71076,Spain,2022-01-23
33244,Spain,2025-04-19
98381,Spain,2020-07-09
14985,Spain,2020-03-24
19509,Spain,2019-08-30
72042,Spain,2023-05-07
18872,Spain,2019-12-08
6379,Spain,2023-11-04
77633,Spain,2019-01-17
77591,Spain,2022-04-21
47296,Spain,2025-07-01
5478,Spain,2021-04-22
67974,Spain,2021-02-04
1992,Spain,2022-03-16
66720,Spain,2024-04-20
64672,Spain,2025-11-15
64059,Spain,2019-03-05
86458,Spain,2021-09-22
69849,Spain,2023-09-06
69123,Spain,2024-05-21
83471,Spain,2024-12-01
41336,Spain,2024-09-28
55379,Spain,2025-01-04
95738,Spain,2025-01-08
80013,Spain,2022-11-01
23565,Spain,2019-12-08
44449,Spain,2025-03-31
91332,Spain,2025-04-22
14237,Spain,2021-06-10
9944,Spain,2019-02-19
23358,Spain,2023-04-27
10479,Spain,2020-12-30
91298,Spain,2022-10-16
30424,Spain,2020-11-01
26605,Spain,2022-06-19
3387,Spain,2021-05-06
88437,Spain,2019-03-22
92828,Spain,2024-04-21
55415,Spain,2023-12-07
51303,Spain,2022-01-28
36974,Spain,2021-11-05
9043,Spain,2024-04-21
47218,Spain,2022-11-26
35036,Spain,2019-03-05
48193,Spain,2022-04-17
41911,Spain,2019-04-11
84199,Spain,2023-06-26
98970,Spain,2023-11-20
8472,Spain,2021-05-13
28452,Spain,2020-07-22
75236,Spain,2019-11-16
37866,Spain,2022-09-06
51794,Spain,2023-08-16
63110,Spain,2022-10-01
19828,Spain,2020-03-17
82749,Spain,2025-07-08
68288,Spain,2025-07-05
57067,Spain,2024-06-10
2971,Spain,2022-06-17
94679,Spain,2019-11-17
33788,Spain,2023-12-02
68219,Spain,2025-01-22
27407,Spain,2023-12-21
12670,Spain,2024-06-06
65957,Spain,2025-07-07
16925,Spain,2024-11-06
61433,Spain,2019-09-09
78462,Spain,2022-08-09
27058,Spain,2025-08-08
22236,Spain,2024-04-30
18530,Spain,2021-03-18
41943,Spain,2021-07-19
66215,Spain,2024-05-26
61158,Spain,2024-05-20
70038,Spain,2024-04-06
82074,Spain,2019-11-13
26405,Spain,2022-11-02
96242,Spain,2020-04-17
78161,Spain,2019-12-19
80560,Spain,2022-01-01
60519,Spain,2024-11-17
43482,Spain,2025-07-18
37239,Spain,2023-07-11
57429,Spain,2025-05-25
87090,Spain,2021-12-15
40558,Spain,2023-07-03
17582,Spain,2026-01-01
56003,Spain,2025-02-02
58663,Spain,2025-06-19
61073,Spain,2023-04-27
2343,Spain,2021-01-06
9117,Spain,2022-03-29
64068,Spain,2020-04-04
17747,Spain,2024-09-14
88054,Spain,2022-03-01
47404,Spain,2020-03-15
11473,Spain,2023-08-12
43466,Spain,2024-07-13
40049,Spain,2022-07-08
62049,Spain,2025-07-22
7303,Spain,2020-12-15
45003,Spain,2021-11-21
28740,Spain,2023-01-18
65447,Spain,2022-10-04
1863,Spain,2022-07-27
48268,Spain,2025-01-21
97537,Spain,2022-09-17
18031,Spain,2025-12-28
97387,Spain,2025-04-01
94390,Spain,2019-08-14
60546,Spain,2025-08-28
28677,Spain,2025-12-29
11013,Spain,2019-12-15
88658,Spain,2021-10-01
51625,Spain,2024-01-21
28204,Spain,2025-05-31
40799,Spain,2019-09-15
68678,Spain,2019-02-27
96515,Spain,2025-01-07
27508,Spain,2019-08-14
4335,Spain,2019-02-19
32859,Spain,2020-08-30
72564,Spain,2022-02-18
25589,Spain,2022-12-15
22525,Spain,2021-05-05
76767,Spain,2022-07-13
33053,Spain,2022-07-19
46740,Spain,2019-11-04
53117,Spain,2020-08-09
52914,Spain,2023-01-02
71253,Spain,2021-12-27
27157,Spain,2020-04-22
39245,Spain,2024-08-27
91144,Spain,2020-09-30
56251,Spain,2025-12-31
12775,Spain,2019-02-27
71509,Spain,2022-05-03
64754,Spain,2020-04-14
9292,Spain,2021-11-16
66618,Spain,2022-07-18
37116,Spain,2019-02-19
14392,Spain,2022-06-21
18903,Spain,2021-04-29
75407,Spain,2024-12-30
19538,Spain,2019-04-25
58483,Spain,2024-04-10
32136,Spain,2022-06-22
55486,Spain,2024-11-29
89633,Spain,2020-12-19
17354,Spain,2021-08-26
75746,Spain,2022-10-19
20888,Spain,2019-05-15
1907,Spain,2022-08-10
15508,Spain,2021-07-20
7685,Spain,2021-03-24
46084,Spain,2021-09-16
30766,Spain,2020-05-23
36104,Spain,2023-12-31
82488,Spain,2025-10-13
81073,Spain,2021-08-02
44411,Spain,2021-06-28
98511,Spain,2025-12-31
34620,Spain,2024-12-04
16209,Spain,2024-08-26
11089,Spain,2019-12-21
7153,Spain,2019-08-24
8634,Spain,2022-11-19
50649,Spain,2023-04-22
27260,Spain,2024-11-09
55553,Spain,2019-01-19
32960,Spain,2021-10-23
38465,Spain,2020-12-22
53120,Spain,2024-09-22
84026,Spain,2025-04-11
9102,Spain,2024-04-21
10925,Spain,2024-08-12
75829,Spain,2021-10-12
6887,Spain,2022-10-23
78094,Spain,2019-05-23
74772,Spain,2023-09-25
68531,Spain,2020-07-24
75963,Spain,2024-09-22
48538,Spain,2021-10-08
73901,Spain,2019-10-04
19400,Spain,2021-07-17
80027,Spain,2022-09-07
64784,Spain,2023-09-02
81212,Spain,2023-12-20
68138,Spain,2022-02-19
18964,Spain,2025-12-21
71512,Spain,2024-08-31
81396,Spain,2024-10-12
80188,Spain,2022-08-24
69363,Spain,2022-07-31
7401,Spain,2022-03-13
98960,Spain,2022-03-05
35628,Spain,2024-02-02
43208,Spain,2024-01-04
45515,Spain,2020-11-05
74579,Spain,2024-03-26
37012,Spain,2024-07-04
582,Spain,2023-12-24
86671,Spain,2024-03-19
81186,Spain,2025-02-26
88469,Spain,2025-05-18
40814,Spain,2021-03-08
25969,Spain,2020-01-10
63191,Spain,2020-03-30
3939,Spain,2024-11-10
20308,Spain,2019-01-28
43611,Spain,2020-06-19
68683,Spain,2025-12-31
53268,Spain,2024-02-28
69794,Spain,2023-02-08
2194,Spain,2025-10-03
12130,Spain,2022-03-31
75888,Spain,2020-01-05
51215,Spain,2019-01-25
23733,Spain,2021-09-18
50787,Spain,2023-12-07
53475,Spain,2025-12-29
95633,Spain,2020-04-12
93121,Spain,2020-08-08
86008,Spain,2020-05-09
75799,Spain,2023-06-11
83808,Spain,2022-07-13
1809,Spain,2022-08-03
94087,Spain,2025-09-01
55377,Spain,2025-03-25
61472,Spain,2020-09-04
84267,Spain,2023-09-13
4338,Spain,2019-05-08
14219,Spain,2020-11-30
42407,Spain,2021-07-05
32838,Spain,2023-07-04
25056,Spain,2019-12-25
79017,Spain,2022-07-22
99082,Spain,2025-12-30
8819,Spain,2021-09-26
27699,Spain,2024-02-07
99362,Spain,2021-01-03
41356,Spain,2020-01-18
24443,Spain,2024-06-28
1419,Spain,2024-08-26
15692,Spain,2019-07-13
13981,Spain,2024-10-22
12818,Spain,2024-09-08
44308,Spain,2021-09-24
86466,Spain,2019-04-04
84661,Spain,2021-07-11
2230,Spain,2023-11-05
40242,Spain,2024-08-15
16992,Spain,2023-12-06
15293,Spain,2022-12-05
71428,Spain,2019-11-02
2576,Spain,2025-07-14
